Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Fasta headers	Number of proteins	Peptides CoV-D1-1	Peptides CoV-D1-2	Peptides CoV-D1-3	Peptides CoV-D2-1	Peptides CoV-D2-2	Peptides CoV-D2-3	Peptides DV1	Peptides DV2	Peptides DV3	Peptides FlaviC1	Peptides FlaviC2	Peptides FlaviC3	Peptides Mock1	Peptides Mock2	Peptides Mock3	Peptides RV	Peptides RV_C	Peptides ZV1	Peptides ZV2	Peptides ZV3	Razor + unique peptides CoV-D1-1	Razor + unique peptides CoV-D1-2	Razor + unique peptides CoV-D1-3	Razor + unique peptides CoV-D2-1	Razor + unique peptides CoV-D2-2	Razor + unique peptides CoV-D2-3	Razor + unique peptides DV1	Razor + unique peptides DV2	Razor + unique peptides DV3	Razor + unique peptides FlaviC1	Razor + unique peptides FlaviC2	Razor + unique peptides FlaviC3	Razor + unique peptides Mock1	Razor + unique peptides Mock2	Razor + unique peptides Mock3	Razor + unique peptides RV	Razor + unique peptides RV_C	Razor + unique peptides ZV1	Razor + unique peptides ZV2	Razor + unique peptides ZV3	Unique peptides CoV-D1-1	Unique peptides CoV-D1-2	Unique peptides CoV-D1-3	Unique peptides CoV-D2-1	Unique peptides CoV-D2-2	Unique peptides CoV-D2-3	Unique peptides DV1	Unique peptides DV2	Unique peptides DV3	Unique peptides FlaviC1	Unique peptides FlaviC2	Unique peptides FlaviC3	Unique peptides Mock1	Unique peptides Mock2	Unique peptides Mock3	Unique peptides RV	Unique peptides RV_C	Unique peptides ZV1	Unique peptides ZV2	Unique peptides ZV3	Sequence length	Sequence lengths	Intensity CoV-D1-1	Intensity CoV-D1-2	Intensity CoV-D1-3	Intensity CoV-D2-1	Intensity CoV-D2-2	Intensity CoV-D2-3	Intensity DV1	Intensity DV2	Intensity DV3	Intensity FlaviC1	Intensity FlaviC2	Intensity FlaviC3	Intensity Mock1	Intensity Mock2	Intensity Mock3	Intensity RV	Intensity RV_C	Intensity ZV1	Intensity ZV2	Intensity ZV3	LFQ intensity CoV-D1-1	LFQ intensity CoV-D1-2	LFQ intensity CoV-D1-3	LFQ intensity CoV-D2-1	LFQ intensity CoV-D2-2	LFQ intensity CoV-D2-3	LFQ intensity DV1	LFQ intensity DV2	LFQ intensity DV3	LFQ intensity FlaviC1	LFQ intensity FlaviC2	LFQ intensity FlaviC3	LFQ intensity Mock1	LFQ intensity Mock2	LFQ intensity Mock3	LFQ intensity RV	LFQ intensity RV_C	LFQ intensity ZV1	LFQ intensity ZV2	LFQ intensity ZV3	Protein IDs	Majority protein IDs
			4	4	4	8.7	8.7	8.7	77.328	0	7.4314	1222300	9	4	4	4	NaN	1	0	0	0	0	0	1	2	2	2	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	1	2	2	2	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	1	2	2	2	0	0	0	0	0	0	0	0	3	1	2	687	687	0	0	0	0	0	585850	126520	147960	117530	0	0	0	0	0	0	0	0	118200	40044	86173	14.957230527266	16.209819952251	15.5459105979902	15.1393655609943	13.6147011222901	15.3621554306695	17.9526502569912	17.8727349913117	18.0014631741013	15.2198680579667	14.5660679022188	14.6426259658647	14.2719182434901	13.9960091601007	15.19035993916	15.1171346373525	17.0142718681041	18.2726662309348	18.3042978399839	17.9952923858285	sp|P21980|TGM2_HUMAN	sp|P21980|TGM2_HUMAN
			16	16	16	26.1	26.1	26.1	83.134	0	224.83	6109800	176	16	16	16	NaN	1	1	0	0	0	0	0	3	4	3	14	15	15	1	0	0	1	0	10	11	12	1	0	0	0	0	0	3	4	3	14	15	15	1	0	0	1	0	10	11	12	1	0	0	0	0	0	3	4	3	14	15	15	1	0	0	1	0	10	11	12	750	750	90211	0	0	0	0	0	142150	52662	72298	899330	1426900	1431200	24782	0	0	59780	0	524930	700820	684800	16.1448175422348	15.0221445570173	15.1371445914765	15.532845332312	15.0308729267097	14.6913333464986	18.597579765573	18.5355639596768	18.6992403154213	22.58359608228	22.7813477059587	23.122452033396	16.4660764613963	14.6495231808304	12.2286981165559	14.2454041509303	14.7991976029237	20.5731145984117	21.2903023959295	20.9203441316619	sp|P22033|MUTA_HUMAN	sp|P22033|MUTA_HUMAN
			3	3	3	6.7	6.7	6.7	89.42	0	5.3907	564460	3	3	3	3	NaN	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	807	807	0	0	0	146490	0	347150	41345	0	0	0	0	0	0	0	0	0	0	29471	0	0	13.7074011733	15.6877353356657	13.9402895553534	15.6869108227791	14.938710377517	16.0286399398681	15.5825232051713	15.11867040821	15.5587881587516	15.7206920596977	14.338771515472	14.677966203401	15.9714960197974	13.7046704273265	14.0822369368074	15.5130396653901	13.3145662672345	15.174107408476	15.2490893899304	15.0075327538405	sp|P22059|OSBP1_HUMAN	sp|P22059|OSBP1_HUMAN
			7	7	7	54.6	54.6	54.6	24.636	0	27.643	10576000	48	7	7	7	NaN	1	1	0	2	0	0	1	4	4	4	4	4	3	0	0	0	1	1	4	4	4	1	0	2	0	0	1	4	4	4	4	4	3	0	0	0	1	1	4	4	4	1	0	2	0	0	1	4	4	4	4	4	3	0	0	0	1	1	4	4	4	227	227	224480	0	1698900	0	0	1072300	1695800	878760	1131000	93856	316560	137320	0	0	0	1956200	180440	588960	187630	413450	19.0549169273642	14.6078958095095	20.2728712222972	14.1693691832007	14.6270819621583	18.482784327487	19.9452094799936	19.9913391504144	19.594266279046	19.390160557476	20.4614394784523	19.7951740517025	14.6314981411393	14.9086371774158	13.5095697430579	18.9643183029413	19.6790333116862	20.1485510585929	19.5269576498932	20.0730013602535	sp|P22061|PIMT_HUMAN	sp|P22061|PIMT_HUMAN
			5	5	5	16.8	16.8	16.8	33.784	0	5.282	4002800	9	5	5	5	NaN	1	1	0	0	0	2	1	2	2	2	0	0	0	0	0	0	2	0	1	0	2	1	0	0	0	2	1	2	2	2	0	0	0	0	0	0	2	0	1	0	2	1	0	0	0	2	1	2	2	2	0	0	0	0	0	0	2	0	1	0	2	321	321	35438	0	0	0	665720	276460	188590	136430	213650	0	0	0	0	0	0	2440600	0	12249	0	33763	14.7554106899196	14.7083803036041	15.2518152995661	14.4470975589248	14.8038594194279	15.1116010698799	17.1864044521099	17.4036611701913	17.7731392067197	15.1378113333167	13.8159710516001	15.3072666539259	15.0541462525369	14.1107384660803	14.7604464317426	18.4680193995189	13.8499892794581	16.6469524050788	15.0291650495532	16.0230395848826	sp|P22087|FBRL_HUMAN	sp|P22087|FBRL_HUMAN
			9	9	9	13.9	13.9	13.9	107.77	0	17.849	8818900	32	9	9	9	NaN	1	0	0	0	3	1	2	3	3	4	0	0	0	0	0	0	4	1	2	3	1	0	0	0	3	1	2	3	3	4	0	0	0	0	0	0	4	1	2	3	1	0	0	0	3	1	2	3	3	4	0	0	0	0	0	0	4	1	2	3	1	1010	1010	0	0	0	1074500	263490	1641900	220330	76878	145680	0	0	0	0	0	0	5209100	40776	35469	77977	32798	13.5071331760931	14.3365069426711	14.8323803587131	18.7059023274952	18.0250205731058	18.4731825256164	18.1346068062529	17.6680262454372	18.1863077210736	14.7774495766381	15.7631050875391	15.8017865826389	14.2965951687989	13.3115042341349	14.9556929026893	19.3084368041172	17.2844626583986	18.271982715955	18.168299958849	18.0276144743163	sp|P22102|PUR2_HUMAN	sp|P22102|PUR2_HUMAN
			19	19	19	48.2	48.2	48.2	47.079	0	121.88	57314000	120	19	19	19	NaN	1	1	2	5	13	4	15	6	10	8	4	3	1	1	3	5	3	2	4	5	5	1	2	5	13	4	15	6	10	8	4	3	1	1	3	5	3	2	4	5	5	1	2	5	13	4	15	6	10	8	4	3	1	1	3	5	3	2	4	5	5	425	425	35970	147340	859090	10070000	1730900	31549000	1229600	1027300	1322100	157000	161810	6555.6	42850	152980	200030	7463200	167300	355190	262350	373440	18.168348932661	20.458138229822	19.9502027434632	21.2469029296586	20.2398129337179	23.1616024589092	20.3104130837937	20.356168231555	20.2128810601823	19.0728705569494	18.9079175397215	16.2642959774264	17.452820364694	18.175140167603	18.9754169844548	19.8708101946406	19.4659888082528	19.4818191361728	19.6898205710273	19.5871035856763	sp|P22234|PUR6_HUMAN	sp|P22234|PUR6_HUMAN
			14	14	14	21.9	21.9	21.9	117.85	0	282.36	14686000	75	14	14	14	NaN	1	0	0	1	4	1	3	10	12	12	3	1	0	0	0	0	4	0	7	4	4	0	0	1	4	1	3	10	12	12	3	1	0	0	0	0	4	0	7	4	4	0	0	1	4	1	3	10	12	12	3	1	0	0	0	0	4	0	7	4	4	1058	1058	0	0	80715	1175000	142050	947860	1600300	1377700	1189800	51955	9205.9	0	0	0	0	7668100	0	239840	125270	78046	15.9949725403911	15.0842214200263	16.7780257798516	19.130138156026	17.5466081346249	17.3599039500748	21.5350702956806	21.3111340846941	21.4824199943928	18.5219837580141	15.9451923304706	14.7201914460146	14.0475625771311	14.8681513774424	14.4170221159083	20.6583997863567	15.0188592828001	19.533093948731	18.9606750960511	18.1730426950256	sp|P22314|UBA1_HUMAN	sp|P22314|UBA1_HUMAN
			12	12	7	79.6	79.6	48.7	17.298	0	41.594	88252000	99	NaN	NaN	NaN	NaN	2	1	1	5	8	5	7	8	9	9	3	3	3	1	0	1	3	2	6	5	5	1	1	5	8	5	7	8	9	9	3	3	3	1	0	1	3	2	6	5	5	0	0	2	3	2	3	4	5	5	1	1	1	0	0	1	0	0	2	1	1	152	NaN	82696	101950	1500300	25265000	2062700	34981000	3640900	2446100	3216200	179610	228020	134720	58755	0	20153	11530000	537160	937340	545540	783860	19.3902025506079	20.2093153266793	20.2612088593624	22.3387037440145	20.2370138478777	22.073785931128	22.0078882215122	21.7615804485931	21.9988630907927	19.9262641389296	19.9970030152728	19.9002860431316	18.2627463634684	14.4856923148472	17.6660852754565	20.2701356063253	20.9663477273722	21.8852063089971	21.2296403042582	21.3499744330171	sp|P22392|NDKB_HUMAN;sp|O60361|NDK8_HUMAN	sp|P22392|NDKB_HUMAN;sp|O60361|NDK8_HUMAN
			5	5	5	14.7	14.7	14.7	53.836	0	6.5655	1613900	8	5	5	5	NaN	1	0	1	0	0	0	2	0	0	0	4	2	3	1	1	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	4	2	3	1	1	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	4	2	3	1	1	1	0	0	0	0	0	491	491	0	74387	0	0	0	819900	0	0	0	97416	54026	56162	166550	156300	189110	0	0	0	0	0	14.6240994889991	18.4719133156234	14.1142209772496	14.6174844914243	14.6440978691045	17.1674181458317	14.5328732558824	14.9761454040676	14.3762704057359	13.413587107379	16.6948006558463	13.6772550991061	19.6855153414119	18.5346904391642	18.6680608818945	15.0017771032703	12.0659526148206	14.5718540952153	15.7030628142315	15.3382173970278	sp|P22570|ADRO_HUMAN	sp|P22570|ADRO_HUMAN
			50	50	49	82.2	82.2	82.2	37.429	0	323.31	7750500000	2007	50	50	49	NaN	1	21	13	30	34	34	31	38	34	32	16	12	15	7	7	8	31	11	31	31	32	21	13	30	34	34	31	38	34	32	16	12	15	7	7	8	31	11	31	31	32	21	13	30	33	33	30	37	33	31	15	12	14	7	7	8	31	11	30	30	31	353	353	43179000	2091600	308290000	799070000	1135300000	966870000	254330000	219140000	269610000	1634000	1429500	1170500	958570	755470	1231300	3539100000	2809600	80802000	42826000	80007000	27.998626408807	23.9820702667709	27.1775015075227	27.5351949143104	28.2051310810445	27.3317649113507	28.1520920057357	28.0950673016071	28.2509245722198	23.3450272573322	22.7285400301589	22.8042791510463	21.4166346776425	21.3653292512895	22.0819982675184	28.9195146798488	23.3013142122329	27.7414331423902	27.5152531179676	27.8662030104191	sp|P22626|ROA2_HUMAN	sp|P22626|ROA2_HUMAN
+			1	1	1	2.6	2.6	2.6	99.632	1	-2	11568000	2	1	1	1	NaN	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	1	1	906	906	0	0	0	0	0	0	127580	148680	124060	494890	547820	551190	0	0	0	4449300	3847900	284320	301320	690710	13.7125801086844	15.1283251004555	14.766428371868	15.3520216410214	14.9662796651449	15.5568993231329	18.9505160291975	17.6184141815028	18.955122012311	21.3238859921029	21.050326958304	21.1702331614388	16.3107268617476	15.5998931699786	12.3922264724241	19.8305430593975	21.4224980452376	20.3715639672474	20.5020315003502	20.9620459083474	sp|P22681|CBL_HUMAN	sp|P22681|CBL_HUMAN
			2	2	2	6	6	6	40.622	0.0032609	2.9124	1194000	2	NaN	NaN	NaN	NaN	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	NaN	0	0	0	89283	0	1104700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4925942949045	15.5771508316444	14.7078827060146	15.9956788343254	14.4322848995455	17.4539457746008	15.2787719514509	13.5885080202759	15.0229077012174	16.0055128482363	13.7835735707018	14.4773220110318	14.3237578606254	13.3304557371021	14.8910548090927	15.4016703798473	15.4278159044616	16.1825210814247	15.2182277974724	14.953009264192	sp|P22694|KAPCB_HUMAN;sp|P17612|KAPCA_HUMAN	sp|P22694|KAPCB_HUMAN;sp|P17612|KAPCA_HUMAN
			13	13	13	40.8	40.8	40.8	48.442	0	266.84	14690000	80	13	13	13	NaN	1	1	3	4	4	2	5	1	1	1	10	9	9	3	3	5	0	0	4	6	5	1	3	4	4	2	5	1	1	1	10	9	9	3	3	5	0	0	4	6	5	1	3	4	4	2	5	1	1	1	10	9	9	3	3	5	0	0	4	6	5	453	453	20399	294680	1518000	1981800	391730	4080500	139340	76343	136410	867380	1003400	620600	786490	990300	1148900	0	0	196300	178750	258370	16.9456952984476	20.9411307322762	20.1061028240191	19.4417608459901	18.4531419999736	19.6621085383911	17.7342994648563	17.1135997449672	17.673143416743	21.6673939839778	21.544911622328	21.2829707529541	21.7442310779774	21.6061196124788	21.5310768052431	14.9380212974372	14.4398211372562	18.6109383160325	19.3064578135148	18.7243739573569	sp|P22695|QCR2_HUMAN	sp|P22695|QCR2_HUMAN
			3	3	3	4.5	4.5	4.5	89.786	0	7.3818	282970	3	3	3	3	NaN	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	817	817	0	0	0	0	0	0	0	91255	0	0	0	0	191710	0	0	0	0	0	0	0	14.5682523165888	16.3416751726154	14.517945025954	14.6280627927153	13.6396236901218	15.3202036570689	14.1823930761676	17.0734721539765	11.9231634834392	14.6320412950004	15.1797974838802	15.3384482275847	19.4799262752099	13.6424189570016	11.6475052743685	13.8513390857467	14.2889590858726	14.8923555077551	14.0388065964331	15.1058010937838	sp|P22735|TGM1_HUMAN	sp|P22735|TGM1_HUMAN
			1	1	1	6.8	6.8	6.8	45.733	0.0032	2.6961	369250	3	1	1	1	NaN	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399	399	0	0	0	369250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.7638550819221	14.2221179634222	14.132302776968	17.0207412635222	15.2068092798528	14.8469612959525	14.0360405565648	14.9735293788922	14.3464548621782	13.0858519273248	15.5590680010061	15.8691084541913	15.7868977986942	15.3163089900485	13.3110869082716	15.8577542180434	12.8563318033013	15.7533719330327	13.9257077676265	14.908734321584	sp|P22760|AAAD_HUMAN	sp|P22760|AAAD_HUMAN
			3	3	3	7.6	7.6	7.6	47.862	0.0027716	3.1161	420920	5	3	3	3	NaN	1	1	0	0	0	0	0	1	1	1	2	2	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1	2	2	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1	2	2	2	0	0	0	0	0	1	1	0	423	423	148930	0	0	0	0	0	40727	9729.9	43329	41600	55292	42474	0	0	0	0	0	23754	15079	0	12.7284151441701	15.3603450428318	11.8478149413877	15.5513648090404	13.0734648518988	13.9594795855263	13.4490936078076	13.2549420273525	16.6625601300411	17.2231721273547	17.3979085573037	17.4507279857327	14.1302549016117	14.2628358220437	14.1720631107422	14.6398926154081	14.0272088766764	16.4817363754346	16.6370776571437	14.8300310806869	sp|P22830|HEMH_HUMAN	sp|P22830|HEMH_HUMAN
			46	46	44	52.9	52.9	51.5	76.149	0	323.31	1837100000	1328	46	46	44	NaN	1	9	1	21	20	24	16	39	38	37	12	7	13	2	1	3	32	5	29	31	30	9	1	21	20	24	16	39	38	37	12	7	13	2	1	3	32	5	29	31	30	7	1	19	18	22	14	37	36	35	11	6	12	2	1	3	30	4	27	29	28	707	707	4019500	142240	105540000	122650000	205300000	122170000	73608000	80761000	62466000	376260	227750	385980	45912	38191	187150	1033900000	228480	8132100	6226000	10763000	24.2833382213483	19.150411720526	25.6168920496518	25.1165232334905	25.7590827670134	24.510567644964	26.9777103509689	26.8805197697656	26.5644329368036	21.6323189883229	20.5707081007046	21.084595612789	16.5278434978802	16.4686399511648	19.0843879971615	27.2022843771984	18.766231249576	25.1734850032544	24.8128416307534	24.9311176566651	sp|P23246|SFPQ_HUMAN	sp|P23246|SFPQ_HUMAN
			9	9	9	36.1	36.1	36.1	23.742	0	60.84	14532000	52	9	9	9	NaN	1	1	1	0	3	2	2	9	9	9	0	0	0	0	0	1	2	1	9	8	8	1	1	0	3	2	2	9	9	9	0	0	0	0	0	1	2	1	9	8	8	1	1	0	3	2	2	9	9	9	0	0	0	0	0	1	2	1	9	8	8	216	216	66640	58215	0	4091000	654350	2400100	1364800	1136800	1452900	0	0	0	0	0	49554	1104900	51984	1046900	349340	705070	18.0609702945771	18.0624467369993	15.7805535711258	20.9769416403765	17.9995926875904	18.6663627168114	20.5503710346217	20.6499192347748	20.5934093606295	13.0867821033353	14.3554344822102	14.9427311976536	15.2726896503881	12.8297858542936	17.0245336969976	18.1072272941001	17.7851331394778	21.2894020479537	20.1372113112696	20.8945987188254	sp|P23284|PPIB_HUMAN	sp|P23284|PPIB_HUMAN
			8	8	8	15.2	15.2	15.2	65.443	0	243.43	1943900	36	8	8	8	NaN	1	1	1	1	2	0	0	0	0	0	7	5	7	0	1	1	0	0	1	2	2	1	1	1	2	0	0	0	0	0	7	5	7	0	1	1	0	0	1	2	2	1	1	1	2	0	0	0	0	0	7	5	7	0	1	1	0	0	1	2	2	584	584	58295	18901	179220	537670	0	0	0	0	0	304010	197530	214870	0	114420	97055	0	0	64757	72640	84490	16.0616665199784	19.1715286697248	17.1565966525782	17.3966549482102	14.3127757389603	14.3400287914878	15.3303021836471	15.1628186566531	14.8093210097545	20.101108800784	18.8614201513892	19.8638868017865	13.0528086029727	18.2204822481812	18.0099051404454	14.5239570494037	13.6055473356967	17.0609702945771	18.3684553060395	18.4021626985773	sp|P23368|MAOM_HUMAN	sp|P23368|MAOM_HUMAN
			28	28	28	29.1	29.1	29.1	112.73	0	323.31	23694000	293	28	28	28	NaN	1	0	0	1	1	1	1	6	8	9	23	23	26	1	2	4	0	1	16	17	17	0	0	1	1	1	1	6	8	9	23	23	26	1	2	4	0	1	16	17	17	0	0	1	1	1	1	6	8	9	23	23	26	1	2	4	0	1	16	17	17	1020	1020	0	0	46028	0	73428	0	424870	591060	771260	4097700	4807100	5658200	31892	50838	278530	0	281280	1903800	2446000	2231500	14.337460592585	14.6832713082156	17.5779155846755	15.2720808016272	17.6829808718708	15.8755263180472	19.8988995170368	20.1584469735204	20.5304101474575	23.9097641990058	24.4791417848305	25.0353179662991	21.7145641581377	18.5155689526099	19.1997394328896	14.7858018237486	19.2282315369161	22.1316020334339	23.2124803548433	22.6619476754385	sp|P23378|GCSP_HUMAN	sp|P23378|GCSP_HUMAN
			1	1	1	3.4	3.4	3.4	53.165	0.0047796	2.6609	896040	1	1	1	1	NaN	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	471	471	0	0	0	185070	0	710970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.0006834643199	15.3241131409332	15.8216968027997	16.0241873739951	14.2846443189142	17.0628683003133	15.0689920373262	13.9995587564001	14.6435770631179	14.5506894793609	15.3422988623932	14.7071323464894	14.0044345882775	14.0308939202588	14.0506973965283	14.8855570589233	15.3962588762568	15.3828972598906	14.7980313263192	14.0900541917102	sp|P23381|SYWC_HUMAN	sp|P23381|SYWC_HUMAN
			28	28	28	84.8	84.8	84.8	26.688	0	323.31	358040000	532	28	28	28	NaN	1	3	6	13	15	14	15	20	21	22	7	3	4	2	2	4	18	1	20	19	18	3	6	13	15	14	15	20	21	22	7	3	4	2	2	4	18	1	20	19	18	3	6	13	15	14	15	20	21	22	7	3	4	2	2	4	18	1	20	19	18	243	243	1292800	452390	13931000	44481000	26891000	59999000	25359000	20525000	25844000	142220	65066	60083	763160	89774	377290	111380000	60531	11316000	5560400	9451000	22.9501493356987	20.5380107974558	23.5282652300114	24.0414305578156	23.5869203979367	23.6091895617778	24.4975921545081	24.2931264034068	24.4006730911925	19.2471347996431	18.155707654887	18.2891543537234	19.6796519041382	18.6227096244563	19.8843792272521	23.6417413176038	18.2847789249482	24.6429533423782	24.5121361853486	24.5017886019506	sp|P23396|RS3_HUMAN	sp|P23396|RS3_HUMAN
			1	1	1	11.6	11.6	11.6	18.884	0	209.13	1780800	39	1	1	1	NaN	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	173	173	0	0	0	0	0	0	0	0	0	437460	415310	248440	0	0	0	0	0	221710	242930	214910	13.4514249146017	15.0974953348385	15.8835718765604	13.5574376079637	14.5529629222538	14.9241007943342	14.0552138968269	15.1385046591995	12.8154752316668	19.6377498711409	19.3453359380276	18.974857073307	14.6486452596831	13.1083766869471	15.2519840439662	15.940290179005	14.4345554205221	18.9674739530663	19.2828350486531	18.5461182359554	sp|P23434|GCSH_HUMAN	sp|P23434|GCSH_HUMAN
			22	22	22	47.9	47.9	47.9	47.716	0	172.31	145500000	399	22	22	22	NaN	1	1	2	7	14	12	17	17	16	16	12	11	12	5	5	3	8	4	15	15	16	1	2	7	14	12	17	17	16	16	12	11	12	5	5	3	8	4	15	15	16	1	2	7	14	12	17	17	16	16	12	11	12	5	5	3	8	4	15	15	16	432	432	43438	610740	3136000	24199000	12886000	66378000	4809400	5551200	6111100	421690	374150	285480	282030	206670	487080	12566000	397440	2608800	1381300	2766100	17.6229955331059	19.7380988585837	21.4406056116771	22.9638457702985	22.4310955935393	23.8923582642941	22.3057177744274	22.9471196607422	23.0117998413434	20.9934829825692	20.6318307140709	20.7154023495631	19.796426246755	18.9456667254197	19.5544427102516	21.0757454936707	17.8121522306469	23.0315369864791	22.6907244031244	23.3014537716082	sp|P23526|SAHH_HUMAN	sp|P23526|SAHH_HUMAN
			12	12	12	79.5	79.5	79.5	18.502	0	323.31	85189000	89	NaN	NaN	NaN	NaN	2	1	2	4	6	2	7	6	6	6	3	3	2	0	1	3	4	4	6	4	5	1	2	4	6	2	7	6	6	6	3	3	2	0	1	3	4	4	6	4	5	1	2	4	6	2	7	6	6	6	3	3	2	0	1	3	4	4	6	4	5	166	NaN	60176	129540	3642100	23214000	2881800	31203000	2427400	2981900	2708000	135850	99387	65532	0	66282	168800	13014000	1000500	730470	274180	385370	18.8106783167294	20.0272904915975	21.546513936261	22.8364187136828	20.9857224410869	22.4330331923162	21.312962701111	21.5950953644067	21.3141251604874	19.7399618580441	19.1741893660411	18.9378737752604	14.3577092485118	15.7370888660637	19.3577796413516	20.8340666920617	21.7265873821834	20.7532787843588	20.5440626174735	20.520756780815	sp|P23528|COF1_HUMAN;sp|Q9Y281|COF2_HUMAN	sp|P23528|COF1_HUMAN
			19	19	19	38.3	38.3	38.3	69.15	0	323.31	38837000	180	19	19	19	NaN	1	1	0	4	4	5	6	13	12	12	0	0	0	0	0	0	3	2	12	9	13	1	0	4	4	5	6	13	12	12	0	0	0	0	0	0	3	2	12	9	13	1	0	4	4	5	6	13	12	12	0	0	0	0	0	0	3	2	12	9	13	611	611	409310	0	1460700	1794000	3206400	18010000	1740200	1268300	893690	0	0	0	0	0	0	7789300	48700	679400	428810	1107500	21.3427236062819	15.4594890456842	20.4382720561248	19.1636398494305	21.3685831913092	21.8047518042255	21.4310955935393	20.7752308856152	20.9666997673537	16.0894557215518	13.5659071196963	14.3981635786914	13.6850475853699	16.4378046045263	14.7846154669531	20.8393052978486	16.8130295918039	21.0811531224823	20.865745351246	21.5176367124679	sp|P23588|IF4B_HUMAN	sp|P23588|IF4B_HUMAN
			19	19	19	38.1	38.1	38.1	73.776	0	262.96	4760100	128	19	19	19	NaN	1	0	0	0	0	0	0	1	1	1	14	15	16	0	0	0	0	0	8	10	7	0	0	0	0	0	0	1	1	1	14	15	16	0	0	0	0	0	8	10	7	0	0	0	0	0	0	1	1	1	14	15	16	0	0	0	0	0	8	10	7	658	658	0	0	0	0	0	0	214170	167390	191990	896830	1213500	1203600	0	0	0	0	0	277270	309510	285810	14.4843668292128	15.0432792183996	15.6575839067093	14.5262655167519	14.2139277742078	16.04050607397	18.0715880565792	17.9850414033432	17.921085462423	21.9165224207095	22.0704157965975	22.1057192815362	14.2767725249843	14.6824099359777	14.7195613064266	15.2481173830717	13.5195896656756	19.7882435832472	20.8468217483441	20.0199815790509	sp|P23786|CPT2_HUMAN	sp|P23786|CPT2_HUMAN
			9	9	9	37.3	37.3	37.3	23.819	0	57.422	9415900	55	9	9	9	NaN	1	0	1	1	2	0	3	6	6	7	8	6	8	0	0	1	0	0	6	7	7	0	1	1	2	0	3	6	6	7	8	6	8	0	0	1	0	0	6	7	7	0	1	1	2	0	3	6	6	7	8	6	8	0	0	1	0	0	6	7	7	212	212	0	37401	455540	365320	0	4667000	475400	464250	465750	477890	471340	315340	0	0	37487	0	0	425650	315610	441860	14.0587902302448	18.642164540129	19.7582817813757	18.3593892533013	13.5489599757638	18.497360690796	18.8808569625127	18.9207075766924	18.5257348973752	21.175359494389	20.2455109266165	20.7090198475585	14.1623940412929	14.4779515307201	17.7866652729454	16.0356264261865	14.1850621078773	20.0989264970627	20.3956094412141	20.1404603443503	sp|P23919|KTHY_HUMAN	sp|P23919|KTHY_HUMAN
